"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.491427858,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.486979252,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.490144145,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.492964722,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.496027573,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.499125804,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.502530926,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.505688565,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.508814431,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.511783746,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.514860071,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.517893952,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1990",0.000000474,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1991",0.000000473,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1992",20.194400984,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1993",18.893680718,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1994",17.946713017,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1995",15.598935062,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1996",15.136675044,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1997",15.250959693,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1998",14.000665323,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","1999",11.94999192,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.310738516,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2001",11.269002414,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2002",12.004763977,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2003",12.222690204,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2004",12.088478341,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2005",12.600114219,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2006",11.929810734,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2007",12.366176518,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2008",14.15883779,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2009",12.853870535,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2010",13.214076519,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2011",13.482478254,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2012",14.036651583,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2013",12.35988144,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2014",12.166719729,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2015",11.410124711,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2016",10.832768698,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2017",10.714651752,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2018",10.579820276,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2019",10.49293486,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2020",10.554959854,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2021",10.675985013,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2022",10.809391692,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2023",10.917924594,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2024",11.056561657,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2025",11.200766653,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2026",11.34040585,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2027",11.476785331,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1990",0.000000529,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1991",0.000000527,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1992",0.000000526,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1993",14.672500466,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1994",13.21079958,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1995",12.506890358,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1996",11.67336289,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1997",11.826256396,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1998",11.733263218,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","1999",10.715728943,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2000",9.492256476,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2001",10.142176438,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2002",11.962570953,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2003",11.378092806,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2004",11.756483726,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2005",12.936585141,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2006",14.010542737,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2007",15.38110579,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2008",18.086024866,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2009",17.425449274,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2010",17.759720053,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2011",18.547090411,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2012",18.334429204,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2013",19.332208209,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2014",18.147490827,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2015",18.400644977,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2016",20.474701109,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2017",20.915238719,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2018",21.114833432,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2019",21.181521774,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2020",21.640985862,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2021",22.053694001,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2022",22.376601658,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2023",22.484677243,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2024",22.576693889,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2025",22.715826739,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2026",22.744120024,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2027",22.941148749,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1990",0.000000596,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1991",0.000000595,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1992",8.80506606,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1993",8.633454115,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1994",10.209806002,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1995",9.970688138,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1996",8.467163586,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1997",10.562773896,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1998",9.130118158,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","1999",5.922927019,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2000",8.758087152,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2001",13.030977513,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2002",14.104740193,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2003",13.953068048,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2004",14.150172856,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2005",16.773642474,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2006",17.931199385,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2007",19.857920141,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2008",21.15015853,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2009",21.739091403,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2010",21.608810161,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2011",22.511931162,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2012",25.606807727,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2013",26.55984442,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2014",27.893233498,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2015",29.083398002,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2016",29.505116223,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2017",31.530994129,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2018",31.608729704,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2019",31.652997621,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2020",31.773992059,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2021",31.776088948,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2022",31.813526298,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2023",31.918080743,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2024",32.083250018,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2025",32.261063851,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2026",32.410930352,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2027",32.555013902,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.000000596,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.000000595,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1992",2.066930489,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1993",2.20492475,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1994",1.881555944,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1995",1.729654165,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1996",1.418338532,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1997",1.292311248,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1998",1.142094075,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.875730345,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.854126759,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.818337697,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.824295115,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.758808891,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.798796834,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.94949352,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.036652801,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.098894837,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.167132124,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.135924657,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.185658992,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.201539723,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.243624777,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.228588573,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.30301861,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.279361442,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.309430588,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.427596681,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.438005275,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.446962397,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2020",1.46067761,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2021",1.475074929,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2022",1.487654869,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2023",1.496181928,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2024",1.508648441,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2025",1.521879884,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2026",1.535448935,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2027",1.549268455,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1990",3.01706841,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1991",3.451533157,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1992",3.532106277,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1993",1.987030508,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1994",2.096590013,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1995",3.611378737,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1996",2.456750818,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1997",2.318383904,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1998",2.886823397,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","1999",2.063883182,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2000",2.799659565,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.769159674,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2002",2.660804029,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2003",2.508302382,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2004",3.154461458,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2005",3.012594037,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2006",3.776391079,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2007",4.064990321,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2008",3.884909817,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.15098451,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2010",4.375318247,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2011",4.410240371,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2012",4.494178424,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2013",4.193947915,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2014",4.14036168,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2015",3.978035704,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2016",3.598650817,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2017",3.487399972,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2018",3.475455721,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2019",3.46652524,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2020",3.458907703,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2021",3.453463302,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2022",3.452286021,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2023",3.454010442,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2024",3.459651839,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2025",3.467075445,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2026",3.476983855,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2027",3.488321818,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1990",0.000009077,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1991",0.000008786,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1992",0.000008528,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1993",0.000008298,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1994",0.000008094,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1995",0.00000791,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1996",0.000007746,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1997",0.000007598,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1998",0.000007454,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","1999",0.000007303,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2000",0.078889145,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2001",0.101642824,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2002",0.092579662,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2003",0.078638343,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2004",0.08361472,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2005",0.154693562,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2006",0.1316095,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2007",0.167075786,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2008",0.000694582,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2009",0.00152422,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2010",0.176618215,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2011",0.237693096,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2012",0.246608655,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2013",0.244569051,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2014",0.201866291,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2015",0.224211292,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2016",0.127965564,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2017",0.236809485,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2018",0.232461348,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2019",0.228468607,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2020",0.224723928,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2021",0.221199119,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2022",0.217903621,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2023",0.214812486,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2024",0.211907401,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2025",0.209171764,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2026",0.206589011,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2027",0.204144556,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1990",25.612378505,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1991",27.392547047,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1992",23.984395534,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1993",22.189407564,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1994",20.763730418,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1995",26.575057888,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1996",25.239954223,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1997",27.866430989,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1998",31.018449706,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","1999",33.83710298,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2000",36.532951646,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2001",38.855106559,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2002",34.665085928,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2003",34.35556094,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2004",31.443253026,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2005",35.942158966,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2006",33.911096278,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2007",34.954360945,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2008",36.541842571,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2009",38.970950406,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2010",39.701508868,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2011",38.298077534,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2012",37.501657747,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2013",41.762540652,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2014",39.418966767,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2015",42.613292439,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2016",40.096676235,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2017",39.674302755,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2018",39.95127909,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2019",40.226972607,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2020",40.49676322,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2021",40.750364243,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2022",41.007948735,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2023",41.278883082,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2024",41.546408776,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2025",41.812969865,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2026",42.076654253,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2027",42.336020782,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1990",5.666526553,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1991",5.715534362,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1992",5.914539792,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1993",7.514515053,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1994",6.578453024,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1995",7.255319073,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1996",6.975502753,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1997",6.699560601,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1998",6.254256458,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","1999",6.343823331,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2000",6.57541244,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2001",5.866258142,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2002",5.785024821,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2003",5.4896067,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2004",5.478992638,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2005",5.738088394,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2006",5.283769878,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2007",5.493321788,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2008",4.69700256,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2009",4.324998404,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2010",4.994457419,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2011",5.378448881,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2012",5.512839386,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2013",5.433065742,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2014",5.435465598,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2015",5.430786583,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2016",4.889330335,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2017",5.058210787,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2018",4.977258331,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2019",4.935825966,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2020",4.889207255,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2021",4.854221211,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2022",4.818020823,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2023",4.775822526,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2024",4.738544787,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2025",4.702945709,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2026",4.668621944,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2027",4.635889032,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1990",13.39971699,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1991",13.494496086,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1992",12.769246091,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1993",11.516073841,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1994",9.968730014,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1995",9.829360193,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1996",9.349978904,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1997",8.979088577,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1998",8.834381429,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","1999",10.424158252,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2000",8.495834382,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2001",9.25522865,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2002",9.161930174,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2003",9.020640251,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2004",9.622305963,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2005",10.383847377,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2006",11.646541788,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2007",11.553596768,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2008",10.899329673,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.670363182,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2010",11.498415761,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2011",11.131841149,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2012",11.134408001,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2013",12.267844096,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2014",12.655539783,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2015",12.532983159,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2016",11.52463656,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2017",10.737484897,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2018",10.857152074,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2019",10.96889875,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2020",11.069012054,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2021",11.170336225,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2022",11.284015217,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2023",11.400941373,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2024",11.531633293,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2025",11.658380769,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2026",11.785308461,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2027",11.906557318,
